1386140420 513 655 MP*1 MP*1
1386140420 258 269 PC* PC*
1386140420 3 147 2BIO2 2BIO2
1386140420 4 90 PSI* PSI*
1386140420 390 938 PC* PC*
1386140420 425 649 2BIO3 2BIO3
1386140420 777 908 MP*1 MP*1
1386140420 545 653 2BIO3 2BIO3
1386140420 28 653 2BIO1 2BIO3
1386140420 21 826 PC PC
1386140420 279 510 MP*1 MP*1
1386140420 1401 1412 MP*2 MP*2
1386140420 28 545 2BIO1 2BIO3
1386140420 119 545 2BIO3 2BIO3
1386140420 1067 1218 MP*2 MP*2
1386140420 1067 1518 MP*2 MP*2
1386140420 46 268 2BIO2 2BIO2
1386140420 176 621 PC* PC*
1386140420 1201 1214 MP*2 MP*2
1386140420 691 869 MP MP
1386140420 1204 1359 MP*2 MP*2
1386140420 312 612 2BIO2 2BIO2
1386140420 429 441 2BIO2 2BIO2
1386140420 61 239 2BIO2 2BIO2
1386140420 325 959 PSI* PSI*
1386140420 448 480 PC PC
1386140420 1218 1518 MP*2 MP*2
1386140420 199 364 2BIO3 2BIO3
1386140420 101 199 2BIO3 2BIO3
1386140420 199 494 2BIO3 2BIO3
1386140420 199 205 2BIO3 2BIO3
1386140420 1228 1232 MP*2 MP*2
1386140420 205 494 2BIO3 2BIO3
1386140420 1232 1894 MP*2 MP*2
1386140420 339 884 2BIO2 2BIO2
1386140420 343 867 PC* PC*
1386140420 335 765 PC* PC*
1386140420 101 240 2BIO3 2BIO3
1386140420 101 364 2BIO3 2BIO3
1386140420 1359 1383 MP*2 MP*2
1386140420 364 626 2BIO3 2BIO3
1386140420 240 626 2BIO3 2BIO3
1386140420 1342 1359 MP*2 MP*2
1386140420 122 255 2BIO3 2BIO3
1386140440 513 655 MP*1 MP*1
1386140440 258 603 PC* PC*
1386140440 3 147 2BIO2 2BIO2
1386140440 3 884 2BIO2 2BIO2
1386140440 1401 1412 MP*2 MP*2
1386140440 390 938 PC* PC*
1386140440 243 582 MP MP
1386140440 425 649 2BIO3 2BIO3
1386140440 447 649 2BIO3 2BIO3
1386140440 280 484 MP*1 MP*1
1386140440 46 268 2BIO2 2BIO2
1386140440 545 653 2BIO3 2BIO3
1386140440 28 653 2BIO1 2BIO3
1386140440 55 272 2BIO3 2BIO3
1386140440 255 275 2BIO3 2BIO3
1386140440 119 275 2BIO3 2BIO3
1386140440 269 603 PC* PC*
1386140440 21 826 PC PC
1386140440 279 510 MP*1 MP*1
1386140440 4 90 PSI* PSI*
1386140440 28 545 2BIO1 2BIO3
1386140440 71 285 PC PC
1386140440 39 871 2BIO3 2BIO3
1386140440 240 939 2BIO3 2BIO3
1386140440 346 939 2BIO3 2BIO3
1386140440 364 939 2BIO3 2BIO3
1386140440 199 939 2BIO3 2BIO3
1386140440 429 441 2BIO2 2BIO2
1386140440 1201 1214 MP*2 MP*2
1386140440 533 621 PC* PC*
1386140440 691 869 MP MP
1386140440 205 494 2BIO3 2BIO3
1386140440 311 496 PC PC
1386140440 312 612 2BIO2 2BIO2
1386140440 1339 1512 MP*2 MP*2
1386140440 1212 1339 MP*2 MP*2
1386140440 61 239 2BIO2 2BIO2
1386140440 448 480 PC PC
1386140440 1067 1218 MP*2 MP*2
1386140440 1218 1518 MP*2 MP*2
1386140440 196 443 2BIO3 2BIO1
1386140440 466 841 MP*1 MP*1
1386140440 199 346 2BIO3 2BIO3
1386140440 1228 1232 MP*2 MP*2
1386140440 79 601 PC PC
1386140440 339 884 2BIO2 2BIO2
1386140440 1067 1518 MP*2 MP*2
1386140440 101 199 2BIO3 2BIO3
1386140440 101 364 2BIO3 2BIO3
1386140440 1512 1518 MP*2 MP*2
1386140440 1359 1383 MP*2 MP*2
1386140440 1342 1359 MP*2 MP*2
1386140440 122 255 2BIO3 2BIO3
1386140460 513 655 MP*1 MP*1
1386140460 258 603 PC* PC*
1386140460 258 269 PC* PC*
1386140460 3 147 2BIO2 2BIO2
1386140460 3 884 2BIO2 2BIO2
1386140460 1401 1412 MP*2 MP*2
1386140460 390 938 PC* PC*
1386140460 190 390 PC* PC*
1386140460 9 998 PC PC
1386140460 777 908 MP*1 MP*1
1386140460 545 653 2BIO3 2BIO3
1386140460 28 653 2BIO1 2BIO3
1386140460 21 826 PC PC
1386140460 279 510 MP*1 MP*1
1386140460 4 90 PSI* PSI*
1386140460 28 545 2BIO1 2BIO3
1386140460 240 346 2BIO3 2BIO3
1386140460 346 939 2BIO3 2BIO3
1386140460 199 346 2BIO3 2BIO3
1386140460 425 649 2BIO3 2BIO3
1386140460 447 649 2BIO3 2BIO3
1386140460 240 939 2BIO3 2BIO3
1386140460 205 939 2BIO3 2BIO3
1386140460 199 939 2BIO3 2BIO3
1386140460 1201 1237 MP*2 MP*2
1386140460 691 869 MP MP
1386140460 312 612 2BIO2 2BIO2
1386140460 1339 1512 MP*2 MP*2
1386140460 1212 1339 MP*2 MP*2
1386140460 61 239 2BIO2 2BIO2
1386140460 119 447 2BIO3 2BIO3
1386140460 448 480 PC PC
1386140460 1067 1218 MP*2 MP*2
1386140460 1218 1518 MP*2 MP*2
1386140460 199 240 2BIO3 2BIO3
1386140460 101 199 2BIO3 2BIO3
1386140460 119 122 2BIO3 2BIO3
1386140460 119 275 2BIO3 2BIO3
1386140460 269 603 PC* PC*
1386140460 339 884 2BIO2 2BIO2
1386140460 376 638 MP*1 MP*1
1386140460 101 364 2BIO3 2BIO3
1386140460 1359 1383 MP*2 MP*2
1386140460 1512 1518 MP*2 MP*2
1386140460 1067 1518 MP*2 MP*2
1386140460 1342 1359 MP*2 MP*2
1386140460 125 246 PSI* PSI*
1386140480 513 638 MP*1 MP*1
1386140480 513 655 MP*1 MP*1
1386140480 258 603 PC* PC*
1386140480 258 269 PC* PC*
1386140480 1067 1518 MP*2 MP*2
1386140480 1401 1412 MP*2 MP*2
1386140480 390 938 PC* PC*
1386140480 14 390 PC* PC*
1386140480 425 649 2BIO3 2BIO3
1386140480 447 649 2BIO3 2BIO3
1386140480 200 322 PC PC
1386140480 638 655 MP*1 MP*1
1386140480 147 544 2BIO2 2BIO2
1386140480 269 603 PC* PC*
1386140480 21 826 PC PC
1386140480 279 510 MP*1 MP*1
1386140480 4 90 PSI* PSI*
1386140480 28 441 2BIO1 2BIO2
1386140480 240 346 2BIO3 2BIO3
1386140480 202 545 2BIO3 2BIO3
1386140480 1201 1237 MP*2 MP*2
1386140480 691 869 MP MP
1386140480 115 181 PC* PC*
1386140480 312 612 2BIO2 2BIO2
1386140480 1339 1512 MP*2 MP*2
1386140480 61 239 2BIO2 2BIO2
1386140480 466 958 MP*1 MP*1
1386140480 448 480 PC PC
1386140480 1218 1518 MP*2 MP*2
1386140480 1228 1232 MP*2 MP*2
1386140480 205 494 2BIO3 2BIO3
1386140480 1359 1383 MP*2 MP*2
1386140480 339 884 2BIO2 2BIO2
1386140480 101 364 2BIO3 2BIO3
1386140480 15 998 PC PC
1386140480 1512 1518 MP*2 MP*2
1386140480 364 626 2BIO3 2BIO3
1386140480 240 626 2BIO3 2BIO3
1386140500 513 638 MP*1 MP*1
1386140500 513 655 MP*1 MP*1
1386140500 258 269 PC* PC*
1386140500 3 884 2BIO2 2BIO2
1386140500 1401 1412 MP*2 MP*2
1386140500 390 938 PC* PC*
1386140500 257 268 2BIO2 2BIO2
1386140500 425 649 2BIO3 2BIO3
1386140500 447 649 2BIO3 2BIO3
1386140500 777 908 MP*1 MP*1
1386140500 119 653 2BIO3 2BIO3
1386140500 382 786 PC* PC*
1386140500 279 510 MP*1 MP*1
1386140500 205 494 2BIO3 2BIO3
1386140500 4 241 PSI* PSI*
1386140500 4 90 PSI* PSI*
1386140500 240 346 2BIO3 2BIO3
1386140500 202 545 2BIO3 2BIO3
1386140500 295 441 2BIO2 2BIO2
1386140500 240 939 2BIO3 2BIO3
1386140500 429 441 2BIO2 2BIO2
1386140500 1201 1237 MP*2 MP*2
1386140500 1201 1214 MP*2 MP*2
1386140500 691 869 MP MP
1386140500 9 998 PC PC
1386140500 312 612 2BIO2 2BIO2
1386140500 21 826 PC PC
1386140500 1342 1359 MP*2 MP*2
1386140500 1218 1518 MP*2 MP*2
1386140500 466 841 MP*1 MP*1
1386140500 1228 1232 MP*2 MP*2
1386140500 269 603 PC* PC*
1386140500 339 884 2BIO2 2BIO2
1386140500 79 601 PC PC
1386140500 101 364 2BIO3 2BIO3
1386140500 1512 1518 MP*2 MP*2
1386140520 513 655 MP*1 MP*1
1386140520 258 269 PC* PC*
1386140520 3 147 2BIO2 2BIO2
1386140520 3 884 2BIO2 2BIO2
1386140520 1401 1412 MP*2 MP*2
1386140520 390 938 PC* PC*
1386140520 257 268 2BIO2 2BIO2
1386140520 425 649 2BIO3 2BIO3
1386140520 119 649 2BIO3 2BIO3
1386140520 280 484 MP*1 MP*1
1386140520 777 908 MP*1 MP*1
1386140520 545 653 2BIO3 2BIO3
1386140520 147 544 2BIO2 2BIO2
1386140520 9 998 PC PC
1386140520 21 826 PC PC
1386140520 279 510 MP*1 MP*1
1386140520 202 545 2BIO3 2BIO3
1386140520 295 441 2BIO2 2BIO2
1386140520 171 464 2BIO2 2BIO2
1386140520 429 441 2BIO2 2BIO2
1386140520 1067 1518 MP*2 MP*2
1386140520 691 869 MP MP
1386140520 265 883 2BIO3 2BIO3
1386140520 312 612 2BIO2 2BIO2
1386140520 1339 1512 MP*2 MP*2
1386140520 1342 1359 MP*2 MP*2
1386140520 199 346 2BIO3 2BIO3
1386140520 199 205 2BIO3 2BIO3
1386140520 101 199 2BIO3 2BIO3
1386140520 466 841 MP*1 MP*1
1386140520 311 496 PC PC
1386140520 1228 1232 MP*2 MP*2
1386140520 205 494 2BIO3 2BIO3
1386140520 79 601 PC PC
1386140520 254 382 PC* PC*
1386140520 339 884 2BIO2 2BIO2
1386140520 240 346 2BIO3 2BIO3
1386140520 269 603 PC* PC*
1386140520 101 364 2BIO3 2BIO3
1386140520 240 939 2BIO3 2BIO3
1386140520 1512 1518 MP*2 MP*2
1386140520 119 122 2BIO3 2BIO3
1386140540 513 655 MP*1 MP*1
1386140540 258 603 PC* PC*
1386140540 258 269 PC* PC*
1386140540 3 147 2BIO2 2BIO2
1386140540 1401 1412 MP*2 MP*2
1386140540 390 938 PC* PC*
1386140540 425 649 2BIO3 2BIO3
1386140540 122 649 2BIO3 2BIO3
1386140540 119 649 2BIO3 2BIO3
1386140540 447 649 2BIO3 2BIO3
1386140540 267 276 PC* PC*
1386140540 777 908 MP*1 MP*1
1386140540 269 603 PC* PC*
1386140540 274 280 MP*1 MP*1
1386140540 21 826 PC PC
1386140540 279 510 MP*1 MP*1
1386140540 280 484 MP*1 MP*1
1386140540 38 634 MP MP
1386140540 1067 1518 MP*2 MP*2
1386140540 240 939 2BIO3 2BIO3
1386140540 346 939 2BIO3 2BIO3
1386140540 199 939 2BIO3 2BIO3
1386140540 1201 1518 MP*2 MP*2
1386140540 376 435 MP*1 MP*1
1386140540 312 612 2BIO2 2BIO2
1386140540 429 441 2BIO2 2BIO2
1386140540 1339 1512 MP*2 MP*2
1386140540 1342 1359 MP*2 MP*2
1386140540 253 706 PC PC
1386140540 199 626 2BIO3 2BIO3
1386140540 199 494 2BIO3 2BIO3
1386140540 1228 1232 MP*2 MP*2
1386140540 205 494 2BIO3 2BIO3
1386140540 612 886 2BIO2 2BIO2
1386140540 211 242 PC PC
1386140540 15 998 PC PC
1386140540 691 869 MP MP
1386140540 101 364 2BIO3 2BIO3
1386140540 339 884 2BIO2 2BIO2
1386140540 119 122 2BIO3 2BIO3
1386140560 454 640 MP MP
1386140560 513 655 MP*1 MP*1
1386140560 258 603 PC* PC*
1386140560 258 269 PC* PC*
1386140560 3 147 2BIO2 2BIO2
1386140560 1401 1412 MP*2 MP*2
1386140560 425 649 2BIO3 2BIO3
1386140560 122 649 2BIO3 2BIO3
1386140560 119 649 2BIO3 2BIO3
1386140560 447 649 2BIO3 2BIO3
1386140560 267 276 PC* PC*
1386140560 777 908 MP*1 MP*1
1386140560 269 603 PC* PC*
1386140560 55 272 2BIO3 2BIO3
1386140560 274 280 MP*1 MP*1
1386140560 147 884 2BIO2 2BIO2
1386140560 691 869 MP MP
1386140560 279 510 MP*1 MP*1
1386140560 28 429 2BIO1 2BIO2
1386140560 92 285 PC PC
1386140560 1067 1518 MP*2 MP*2
1386140560 429 441 2BIO2 2BIO2
1386140560 46 884 2BIO2 2BIO2
1386140560 376 435 MP*1 MP*1
1386140560 277 438 MP*1 MP*1
1386140560 227 440 PSI* PSI*
1386140560 21 826 PC PC
1386140560 1339 1512 MP*2 MP*2
1386140560 638 958 MP*1 MP*1
1386140560 454 874 MP MP
1386140560 1228 1232 MP*2 MP*2
1386140560 366 974 MP*1 MP*1
1386140560 79 601 PC PC
1386140560 312 612 2BIO2 2BIO2
1386140560 339 884 2BIO2 2BIO2
1386140560 612 886 2BIO2 2BIO2
1386140560 1512 1518 MP*2 MP*2
1386140560 240 364 2BIO3 2BIO3
1386140560 1342 1359 MP*2 MP*2
1386140560 119 122 2BIO3 2BIO3
1386140580 513 655 MP*1 MP*1
1386140580 258 603 PC* PC*
1386140580 258 269 PC* PC*
1386140580 3 147 2BIO2 2BIO2
1386140580 3 884 2BIO2 2BIO2
1386140580 1401 1412 MP*2 MP*2
1386140580 257 268 2BIO2 2BIO2
1386140580 425 649 2BIO3 2BIO3
1386140580 122 649 2BIO3 2BIO3
1386140580 119 649 2BIO3 2BIO3
1386140580 267 276 PC* PC*
1386140580 202 653 2BIO3 2BIO3
1386140580 14 116 PC* PC*
1386140580 274 280 MP*1 MP*1
1386140580 21 826 PC PC
1386140580 279 510 MP*1 MP*1
1386140580 1512 1518 MP*2 MP*2
1386140580 28 429 2BIO1 2BIO2
1386140580 92 285 PC PC
1386140580 71 285 PC PC
1386140580 504 884 2BIO2 2BIO2
1386140580 339 884 2BIO2 2BIO2
1386140580 295 763 2BIO2 2BIO2
1386140580 205 939 2BIO3 2BIO3
1386140580 429 441 2BIO2 2BIO2
1386140580 1201 1214 MP*2 MP*2
1386140580 376 435 MP*1 MP*1
1386140580 181 765 PC* PC*
1386140580 312 612 2BIO2 2BIO2
1386140580 1339 1512 MP*2 MP*2
1386140580 277 445 MP*1 MP*1
1386140580 119 447 2BIO3 2BIO3
1386140580 119 122 2BIO3 2BIO3
1386140580 1228 1232 MP*2 MP*2
1386140580 366 974 MP*1 MP*1
1386140580 79 601 PC PC
1386140580 184 339 2BIO2 2BIO2
1386140580 184 239 2BIO2 2BIO2
1386140580 269 603 PC* PC*
1386140580 638 958 MP*1 MP*1
1386140580 101 364 2BIO3 2BIO3
1386140580 691 869 MP MP
1386140580 240 364 2BIO3 2BIO3
