31520,1439,1486,5B,5B
31540,1428,1471,5B,5B
31540,1428,1563,5B,5B
31540,1428,1592,5B,5B
31560,1430,1482,5B,5B
31580,1430,1435,5B,5B
31580,1430,1489,5B,5B
31600,1427,1465,5B,5B
31600,1431,1465,5B,5B
31600,1465,1585,5B,5B
31620,1426,1471,5B,5B
31620,1427,1429,5B,5B
31660,1426,1471,5B,5B
31680,1426,1471,5B,5B
31700,1426,1471,5B,5B
31720,1426,1471,5B,5B
31740,1426,1471,5B,5B
31760,1426,1471,5B,5B
31780,1426,1471,5B,5B
31800,1426,1471,5B,5B
31820,1426,1471,5B,5B
31840,1426,1471,5B,5B
31860,1426,1471,5B,5B
31880,1426,1471,5B,5B
31900,1426,1471,5B,5B
31920,1426,1471,5B,5B
31940,1426,1471,5B,5B
31940,1439,1480,5B,5B
31960,1426,1471,5B,5B
31980,1426,1471,5B,5B
32000,1426,1471,5B,5B
32020,1426,1471,5B,5B
32040,1426,1471,5B,5B
32040,1486,1489,5B,5B
32060,1426,1486,5B,5B
32060,1429,1431,5B,5B
32060,1435,1475,5B,5B
32060,1439,1489,5B,5B
32060,1486,1578,5B,5B
32080,1426,1471,5B,5B
32080,1427,1486,5B,5B
32080,1430,1434,5B,5B
32080,1430,1471,5B,5B
32080,1431,1435,5B,5B
32080,1431,1465,5B,5B
32080,1434,1435,5B,5B
32080,1434,1475,5B,5B
32080,1435,1475,5B,5B
32080,1471,1592,5B,5B
32080,1489,1563,5B,5B
32100,1426,1441,5B,5B
32100,1430,1471,5B,5B
32100,1431,1465,5B,5B
32100,1489,1563,5B,5B
32120,1426,1486,5B,5B
32120,1426,1592,5B,5B
32120,1431,1465,5B,5B
32140,1439,1471,5B,5B
32140,1486,1578,5B,5B
32160,1426,1437,5B,5B
32180,1426,1585,5B,5B
32180,1439,1471,5B,5B
32180,1441,1443,5B,5B
32180,1441,1486,5B,5B
32200,1426,1585,5B,5B
32200,1428,1486,5B,5B
32200,1437,1585,5B,5B
32200,1439,1471,5B,5B
32220,1437,1585,5B,5B
32220,1439,1471,5B,5B
32240,1441,1486,5B,5B
32260,1428,1563,5B,5B
32260,1441,1486,5B,5B
32280,1441,1486,5B,5B
32300,1439,1471,5B,5B
32300,1441,1486,5B,5B
32320,1441,1486,5B,5B
32320,1489,1563,5B,5B
32340,1437,1585,5B,5B
32340,1489,1563,5B,5B
32360,1426,1443,5B,5B
32360,1437,1585,5B,5B
32360,1489,1563,5B,5B
32360,1489,1592,5B,5B
32380,1439,1471,5B,5B
32400,1426,1443,5B,5B
32400,1428,1592,5B,5B
32420,1426,1443,5B,5B
32440,1426,1443,5B,5B
32460,1426,1443,5B,5B
32520,1437,1585,5B,5B
32540,1441,1486,5B,5B
32540,1489,1563,5B,5B
32560,1439,1471,5B,5B
32560,1441,1486,5B,5B
32620,1437,1585,5B,5B
32620,1439,1471,5B,5B
32620,1441,1486,5B,5B
32640,1426,1443,5B,5B
32680,1426,1443,5B,5B
32700,1426,1443,5B,5B
32700,1489,1592,5B,5B
32720,1489,1563,5B,5B
32740,1489,1592,5B,5B
32760,1489,1592,5B,5B
32780,1489,1592,5B,5B
32800,1441,1486,5B,5B
32820,1426,1443,5B,5B
32820,1489,1592,5B,5B
32860,1431,1465,5B,5B
32860,1489,1592,5B,5B
