1386226820 256 603 PC* PC*
1386226820 3 147 2BIO2 2BIO2
1386226820 1332 1412 MP*2 MP*2
1386226820 92 134 PC PC
1386226820 9 232 PC PC
1386226820 1295 1805 MP*2 MP*2
1386226820 1228 1295 MP*2 MP*2
1386226820 255 275 2BIO3 2BIO3
1386226820 276 621 PC* PC*
1386226820 279 510 MP*1 MP*1
1386226820 132 240 2BIO3 2BIO3
1386226820 70 132 2BIO3 2BIO3
1386226820 111 927 2BIO1 2BIO1
1386226820 160 327 2BIO2 2BIO2
1386226820 41 634 MP MP
1386226820 311 492 PC PC
1386226820 311 453 PC PC
1386226820 312 612 2BIO2 2BIO2
1386226820 1204 1214 MP*2 MP*2
1386226820 200 826 PC PC
1386226820 706 826 PC PC
1386226820 1218 1342 MP*2 MP*2
1386226820 147 544 2BIO2 2BIO2
1386226820 119 425 2BIO3 2BIO3
1386226820 101 119 2BIO3 2BIO3
1386226820 80 210 PC PC
1386226820 226 339 2BIO2 2BIO2
1386226820 85 867 PC* PC*
1386226820 89 232 PC PC
1386226840 513 638 MP*1 MP*1
1386226840 3 147 2BIO2 2BIO2
1386226840 132 240 2BIO3 2BIO3
1386226840 70 132 2BIO3 2BIO3
1386226840 119 132 2BIO3 2BIO3
1386226840 92 134 PC PC
1386226840 9 232 PC PC
1386226840 267 276 PC* PC*
1386226840 706 826 PC PC
1386226840 1228 1295 MP*2 MP*2
1386226840 400 945 2BIO1 2BIO1
1386226840 634 658 MP MP
1386226840 255 275 2BIO3 2BIO3
1386226840 279 510 MP*1 MP*1
1386226840 147 160 2BIO2 2BIO2
1386226840 160 327 2BIO2 2BIO2
1386226840 41 634 MP MP
1386226840 172 845 PC PC
1386226840 58 176 PC* PC*
1386226840 311 453 PC PC
1386226840 312 612 2BIO2 2BIO2
1386226840 200 826 PC PC
1386226840 89 826 PC PC
1386226840 61 464 2BIO2 2BIO2
1386226840 242 450 PC PC
1386226840 119 425 2BIO3 2BIO3
1386226840 80 210 PC PC
1386226840 89 232 PC PC
1386226860 513 638 MP*1 MP*1
1386226860 3 147 2BIO2 2BIO2
1386226860 132 240 2BIO3 2BIO3
1386226860 70 132 2BIO3 2BIO3
1386226860 92 134 PC PC
1386226860 9 232 PC PC
1386226860 706 826 PC PC
1386226860 400 945 2BIO1 2BIO1
1386226860 634 658 MP MP
1386226860 255 275 2BIO3 2BIO3
1386226860 465 927 2BIO1 2BIO1
1386226860 111 927 2BIO1 2BIO1
1386226860 160 763 2BIO2 2BIO2
1386226860 41 634 MP MP
1386226860 172 845 PC PC
1386226860 58 176 PC* PC*
1386226860 311 453 PC PC
1386226860 312 612 2BIO2 2BIO2
1386226860 200 826 PC PC
1386226860 242 450 PC PC
1386226860 327 763 2BIO2 2BIO2
1386226860 101 119 2BIO3 2BIO3
1386226860 80 210 PC PC
1386226860 465 854 2BIO1 2BIO1
1386226860 89 232 PC PC
1386226860 101 425 2BIO3 2BIO3
1386226860 147 763 2BIO2 2BIO2
1386226880 513 638 MP*1 MP*1
1386226880 132 240 2BIO3 2BIO3
1386226880 92 134 PC PC
1386226880 9 232 PC PC
1386226880 255 275 2BIO3 2BIO3
1386226880 279 510 MP*1 MP*1
1386226880 196 265 2BIO3 2BIO3
1386226880 196 346 2BIO3 2BIO3
1386226880 465 927 2BIO1 2BIO1
1386226880 160 327 2BIO2 2BIO2
1386226880 346 425 2BIO3 2BIO3
1386226880 101 425 2BIO3 2BIO3
1386226880 58 176 PC* PC*
1386226880 1204 1214 MP*2 MP*2
1386226880 184 226 2BIO2 2BIO2
1386226880 200 826 PC PC
1386226880 706 826 PC PC
1386226880 61 979 2BIO2 2BIO2
1386226880 544 763 2BIO2 2BIO2
1386226880 744 836 PC* PC*
1386226880 327 763 2BIO2 2BIO2
1386226880 80 210 PC PC
1386226880 312 612 2BIO2 2BIO2
1386226880 465 854 2BIO1 2BIO1
1386226880 89 232 PC PC
1386226880 101 119 2BIO3 2BIO3
1386226880 122 240 2BIO3 2BIO3
1386226880 240 255 2BIO3 2BIO3
1386226880 119 122 2BIO3 2BIO3
1386226880 122 255 2BIO3 2BIO3
1386226900 3 147 2BIO2 2BIO2
1386226900 132 240 2BIO3 2BIO3
1386226900 92 134 PC PC
1386226900 9 232 PC PC
1386226900 267 276 PC* PC*
1386226900 255 275 2BIO3 2BIO3
1386226900 465 927 2BIO1 2BIO1
1386226900 854 927 2BIO1 2BIO1
1386226900 111 927 2BIO1 2BIO1
1386226900 544 763 2BIO2 2BIO2
1386226900 41 634 MP MP
1386226900 122 255 2BIO3 2BIO3
1386226900 343 941 PC* PC*
1386226900 265 346 2BIO3 2BIO3
1386226900 312 612 2BIO2 2BIO2
1386226900 200 826 PC PC
1386226900 89 826 PC PC
1386226900 706 826 PC PC
1386226900 160 327 2BIO2 2BIO2
1386226900 327 763 2BIO2 2BIO2
1386226900 80 210 PC PC
1386226900 465 854 2BIO1 2BIO1
1386226900 85 213 PC* PC*
1386226900 89 232 PC PC
1386226900 346 425 2BIO3 2BIO3
1386226900 58 115 PC* PC*
1386226900 101 119 2BIO3 2BIO3
1386226920 3 147 2BIO2 2BIO2
1386226920 70 132 2BIO3 2BIO3
1386226920 92 134 PC PC
1386226920 9 232 PC PC
