31260,1768,1783,1A,1A
31280,1757,1760,1A,1A
31300,1757,1761,1A,1A
31320,1752,1778,1A,1A
31320,1761,1783,1A,1A
31320,1766,1770,1A,1A
31320,1767,1787,1A,1A
31320,1774,1778,1A,1A
31340,1757,1783,1A,1A
31340,1757,1792,1A,1A
31340,1767,1787,1A,1A
31360,1767,1787,1A,1A
31380,1711,1759,1A,1A
31380,1757,1792,1A,1A
31380,1766,1772,1A,1A
31380,1767,1787,1A,1A
31380,1774,1775,1A,1A
31400,1711,1759,1A,1A
31400,1757,1792,1A,1A
31400,1767,1787,1A,1A
31400,1774,1775,1A,1A
31420,1766,1772,1A,1A
31420,1774,1775,1A,1A
31440,1766,1772,1A,1A
31440,1774,1775,1A,1A
31460,1711,1759,1A,1A
31460,1766,1772,1A,1A
31460,1767,1787,1A,1A
31460,1774,1775,1A,1A
31480,1766,1772,1A,1A
31480,1767,1787,1A,1A
31480,1774,1775,1A,1A
31500,1774,1775,1A,1A
31520,1711,1752,1A,1A
31520,1757,1792,1A,1A
31520,1774,1775,1A,1A
31540,1757,1792,1A,1A
31540,1774,1775,1A,1A
31560,1757,1792,1A,1A
31560,1767,1787,1A,1A
31560,1774,1775,1A,1A
31580,1757,1792,1A,1A
31580,1774,1775,1A,1A
31600,1711,1752,1A,1A
31600,1757,1792,1A,1A
31600,1774,1775,1A,1A
31620,1711,1759,1A,1A
31620,1757,1792,1A,1A
31620,1774,1775,1A,1A
31640,1757,1792,1A,1A
31640,1774,1775,1A,1A
31660,1757,1792,1A,1A
31660,1774,1775,1A,1A
31680,1757,1792,1A,1A
31680,1774,1775,1A,1A
31700,1757,1792,1A,1A
31700,1774,1775,1A,1A
31720,1757,1792,1A,1A
31720,1774,1775,1A,1A
31740,1757,1792,1A,1A
31740,1774,1775,1A,1A
31760,1757,1792,1A,1A
31760,1774,1775,1A,1A
31780,1711,1752,1A,1A
31780,1757,1792,1A,1A
31780,1774,1775,1A,1A
31800,1757,1792,1A,1A
31800,1774,1775,1A,1A
31820,1711,1759,1A,1A
31820,1757,1792,1A,1A
31820,1774,1775,1A,1A
31840,1711,1752,1A,1A
31840,1757,1792,1A,1A
31840,1774,1775,1A,1A
31860,1757,1792,1A,1A
31860,1774,1775,1A,1A
31880,1711,1752,1A,1A
31880,1757,1792,1A,1A
31880,1774,1775,1A,1A
31900,1757,1792,1A,1A
31900,1774,1775,1A,1A
31920,1757,1792,1A,1A
31920,1774,1775,1A,1A
31940,1711,1759,1A,1A
31940,1757,1761,1A,1A
31940,1757,1783,1A,1A
31940,1766,1770,1A,1A
31940,1774,1775,1A,1A
31960,1711,1759,1A,1A
31960,1761,1783,1A,1A
31960,1766,1772,1A,1A
31960,1768,1783,1A,1A
31960,1772,1774,1A,1A
31980,1711,1759,1A,1A
32000,1711,1759,1A,1A
32020,1711,1767,1A,1A
32020,1757,1792,1A,1A
32020,1770,1772,1A,1A
32020,1770,1774,1A,1A
32040,1757,1792,1A,1A
32040,1767,1787,1A,1A
32060,1711,1759,1A,1A
32060,1757,1792,1A,1A
32080,1772,1774,1A,1A
32100,1711,1759,1A,1A
32100,1757,1792,1A,1A
32100,1767,1787,1A,1A
32120,1766,1770,1A,1A
32140,1711,1787,1A,1A
32160,1711,1759,1A,1A
32160,1774,1775,1A,1A
32180,1752,1783,1A,1A
32180,1770,1778,1A,1A
32200,1766,1770,1A,1A
32200,1774,1775,1A,1A
32220,1757,1792,1A,1A
32220,1761,1783,1A,1A
32220,1774,1775,1A,1A
32240,1757,1792,1A,1A
32280,1711,1759,1A,1A
32280,1767,1774,1A,1A
32280,1774,1775,1A,1A
32300,1711,1759,1A,1A
32300,1774,1775,1A,1A
32320,1711,1759,1A,1A
32320,1764,1770,1A,1A
32340,1766,1770,1A,1A
32360,1760,1770,1A,1A
32400,1760,1766,1A,1A
32400,1760,1796,1A,1A
32400,1761,1783,1A,1A
32400,1761,1796,1A,1A
32400,1766,1796,1A,1A
32400,1767,1774,1A,1A
32400,1774,1775,1A,1A
32420,1711,1775,1A,1A
32420,1711,1787,1A,1A
32420,1761,1796,1A,1A
32420,1792,1796,1A,1A
32420,1796,1798,1A,1A
32440,1711,1774,1A,1A
32440,1760,1770,1A,1A
32440,1764,1774,1A,1A
32440,1764,1787,1A,1A
32440,1766,1772,1A,1A
32440,1772,1774,1A,1A
32460,1711,1772,1A,1A
32460,1757,1761,1A,1A
32460,1760,1766,1A,1A
32460,1760,1770,1A,1A
32460,1760,1774,1A,1A
32460,1761,1783,1A,1A
32480,1711,1759,1A,1A
32480,1711,1767,1A,1A
32480,1760,1766,1A,1A
32480,1761,1783,1A,1A
32500,1761,1783,1A,1A
32520,1766,1772,1A,1A
32540,1711,1759,1A,1A
32540,1766,1772,1A,1A
32560,1711,1759,1A,1A
32580,1760,1796,1A,1A
32580,1764,1787,1A,1A
32600,1752,1760,1A,1A
32620,1766,1770,1A,1A
32620,1774,1792,1A,1A
32620,1775,1787,1A,1A
32640,1759,1764,1A,1A
32640,1760,1772,1A,1A
32640,1761,1783,1A,1A
32640,1764,1798,1A,1A
32640,1772,1783,1A,1A
32640,1775,1787,1A,1A
32660,1759,1764,1A,1A
32680,1711,1778,1A,1A
32680,1752,1798,1A,1A
32680,1760,1761,1A,1A
32680,1760,1772,1A,1A
32680,1760,1774,1A,1A
32680,1760,1798,1A,1A
32680,1761,1772,1A,1A
32680,1764,1798,1A,1A
32700,1764,1775,1A,1A
32720,1711,1787,1A,1A
32720,1766,1770,1A,1A
32720,1767,1775,1A,1A
32740,1711,1778,1A,1A
32740,1711,1787,1A,1A
32740,1766,1770,1A,1A
32740,1767,1775,1A,1A
32740,1778,1787,1A,1A
32760,1711,1774,1A,1A
32760,1764,1772,1A,1A
32760,1767,1775,1A,1A
32760,1774,1787,1A,1A
32760,1778,1787,1A,1A
32780,1711,1787,1A,1A
32780,1764,1775,1A,1A
32780,1764,1783,1A,1A
32780,1766,1770,1A,1A
32780,1772,1778,1A,1A
32780,1772,1783,1A,1A
32780,1772,1787,1A,1A
32800,1711,1759,1A,1A
32800,1772,1778,1A,1A
32800,1772,1787,1A,1A
32800,1775,1783,1A,1A
32820,1711,1783,1A,1A
32820,1759,1783,1A,1A
32820,1766,1770,1A,1A
32820,1772,1778,1A,1A
32820,1775,1783,1A,1A
32840,1774,1775,1A,1A
32840,1775,1783,1A,1A
32860,1764,1775,1A,1A
32880,1759,1783,1A,1A
32880,1764,1772,1A,1A
32880,1775,1783,1A,1A
32880,1775,1792,1A,1A
32880,1783,1792,1A,1A
32900,1711,1759,1A,1A
32900,1757,1768,1A,1A
32900,1759,1783,1A,1A
32900,1775,1783,1A,1A
32900,1775,1792,1A,1A
32920,1711,1764,1A,1A
32920,1757,1768,1A,1A
32920,1759,1783,1A,1A
32920,1764,1774,1A,1A
32920,1764,1787,1A,1A
32920,1775,1783,1A,1A
32940,1711,1787,1A,1A
32940,1752,1783,1A,1A
32940,1757,1783,1A,1A
32940,1775,1783,1A,1A
32940,1775,1792,1A,1A
32960,1757,1778,1A,1A
32980,1711,1759,1A,1A
32980,1757,1768,1A,1A
32980,1757,1783,1A,1A
32980,1761,1792,1A,1A
32980,1764,1787,1A,1A
32980,1774,1775,1A,1A
33000,1711,1759,1A,1A
33000,1757,1783,1A,1A
33000,1759,1761,1A,1A
33000,1759,1772,1A,1A
33020,1711,1759,1A,1A
33020,1711,1761,1A,1A
33020,1759,1761,1A,1A
33040,1711,1759,1A,1A
33040,1759,1761,1A,1A
33040,1770,1772,1A,1A
33060,1761,1766,1A,1A
33060,1766,1774,1A,1A
33060,1766,1792,1A,1A
33060,1768,1796,1A,1A
33060,1770,1772,1A,1A
33080,1757,1792,1A,1A
33080,1760,1796,1A,1A
33080,1761,1766,1A,1A
33080,1770,1772,1A,1A
33080,1770,1778,1A,1A
33080,1792,1796,1A,1A
33100,1761,1766,1A,1A
33100,1761,1792,1A,1A
33100,1772,1792,1A,1A
33100,1796,1798,1A,1A
33120,1711,1759,1A,1A
33120,1757,1760,1A,1A
33120,1761,1766,1A,1A
33120,1766,1792,1A,1A
33120,1796,1798,1A,1A
33140,1752,1783,1A,1A
33140,1766,1792,1A,1A
33140,1796,1798,1A,1A
33160,1711,1759,1A,1A
33160,1752,1783,1A,1A
33160,1766,1792,1A,1A
33160,1796,1798,1A,1A
33180,1711,1761,1A,1A
33180,1752,1783,1A,1A
33180,1759,1761,1A,1A
33180,1768,1796,1A,1A
33180,1796,1798,1A,1A
33200,1759,1761,1A,1A
33200,1764,1783,1A,1A
33220,1766,1796,1A,1A
33220,1783,1792,1A,1A
33240,1757,1783,1A,1A
33240,1757,1796,1A,1A
33240,1759,1761,1A,1A
33240,1772,1774,1A,1A
33240,1778,1796,1A,1A
33240,1783,1796,1A,1A
33260,1711,1761,1A,1A
33260,1757,1796,1A,1A
33260,1768,1792,1A,1A
33280,1768,1792,1A,1A
33300,1757,1796,1A,1A
33300,1767,1775,1A,1A
33300,1768,1792,1A,1A
33300,1770,1792,1A,1A
33300,1774,1792,1A,1A
33320,1757,1796,1A,1A
33320,1759,1766,1A,1A
33320,1766,1770,1A,1A
