31300,1617,1641,2A,2A
31320,1617,1641,2A,2A
31320,1643,1648,2A,2A
31340,1606,1616,2A,2A
31340,1613,1628,2A,2A
31340,1617,1641,2A,2A
31340,1643,1648,2A,2A
31360,1606,1616,2A,2A
31360,1617,1641,2A,2A
31380,1643,1648,2A,2A
31400,1606,1616,2A,2A
31400,1613,1616,2A,2A
31400,1617,1641,2A,2A
31400,1643,1648,2A,2A
31420,1613,1616,2A,2A
31420,1617,1911,2A,2A
31420,1643,1648,2A,2A
31440,1603,1643,2A,2A
31440,1617,1641,2A,2A
31440,1643,1648,2A,2A
31460,1613,1616,2A,2A
31460,1643,1648,2A,2A
31500,1606,1616,2A,2A
31500,1609,1911,2A,2A
31540,1603,1613,2A,2A
31540,1625,1628,2A,2A
31560,1617,1641,2A,2A
31580,1617,1641,2A,2A
31580,1625,1628,2A,2A
31600,1606,1616,2A,2A
31640,1603,1643,2A,2A
31640,1604,1913,2A,2A
31640,1606,1616,2A,2A
31640,1613,1902,2A,2A
31640,1617,1919,2A,2A
31640,1641,1919,2A,2A
31640,1643,1648,2A,2A
31640,1911,1916,2A,2A
31640,1913,1922,2A,2A
31660,1603,1643,2A,2A
31660,1603,1922,2A,2A
31660,1609,1917,2A,2A
31660,1617,1641,2A,2A
31660,1625,1628,2A,2A
31660,1625,1902,2A,2A
31660,1643,1913,2A,2A
31660,1643,1922,2A,2A
31660,1911,1916,2A,2A
31660,1913,1922,2A,2A
31680,1606,1616,2A,2A
31680,1609,1917,2A,2A
31680,1625,1628,2A,2A
31700,1609,1917,2A,2A
31700,1625,1628,2A,2A
31720,1625,1902,2A,2A
31740,1625,1628,2A,2A
31760,1613,1907,2A,2A
31760,1625,1628,2A,2A
31780,1606,1616,2A,2A
31780,1613,1907,2A,2A
31780,1617,1641,2A,2A
31780,1625,1628,2A,2A
31780,1911,1916,2A,2A
31780,1913,1922,2A,2A
31800,1606,1616,2A,2A
31820,1617,1641,2A,2A
31820,1617,1917,2A,2A
31820,1641,1919,2A,2A
31820,1911,1916,2A,2A
31840,1606,1613,2A,2A
31840,1606,1616,2A,2A
31860,1911,1916,2A,2A
31880,1617,1641,2A,2A
31880,1911,1916,2A,2A
31900,1617,1641,2A,2A
31920,1609,1917,2A,2A
31920,1617,1641,2A,2A
31940,1606,1906,2A,2A
31940,1617,1641,2A,2A
31940,1625,1628,2A,2A
31940,1649,1906,2A,2A
31940,1911,1916,2A,2A
31960,1606,1625,2A,2A
31960,1625,1628,2A,2A
31960,1625,1902,2A,2A
31960,1649,1906,2A,2A
31980,1603,1648,2A,2A
31980,1625,1628,2A,2A
31980,1625,1902,2A,2A
31980,1907,1913,2A,2A
31980,1916,1917,2A,2A
32000,1603,1606,2A,2A
32000,1603,1648,2A,2A
32000,1606,1922,2A,2A
32000,1609,1902,2A,2A
32000,1617,1641,2A,2A
32000,1617,1919,2A,2A
32000,1625,1628,2A,2A
32020,1606,1648,2A,2A
32020,1617,1641,2A,2A
32020,1628,1902,2A,2A
32020,1643,1922,2A,2A
32020,1907,1913,2A,2A
32020,1907,1919,2A,2A
32020,1913,1919,2A,2A
32020,1913,1922,2A,2A
32040,1603,1648,2A,2A
32040,1606,1648,2A,2A
32040,1613,1625,2A,2A
32040,1613,1628,2A,2A
32040,1613,1902,2A,2A
32040,1617,1641,2A,2A
32040,1617,1919,2A,2A
32040,1625,1902,2A,2A
32040,1625,1911,2A,2A
32040,1628,1902,2A,2A
32040,1641,1916,2A,2A
32040,1907,1919,2A,2A
32060,1603,1913,2A,2A
32060,1609,1917,2A,2A
32060,1617,1641,2A,2A
32060,1617,1919,2A,2A
32060,1643,1922,2A,2A
32060,1648,1911,2A,2A
32060,1907,1919,2A,2A
32080,1604,1641,2A,2A
32080,1609,1917,2A,2A
32080,1617,1641,2A,2A
32080,1625,1902,2A,2A
32080,1641,1916,2A,2A
32080,1643,1922,2A,2A
32080,1907,1919,2A,2A
32080,1911,1917,2A,2A
32100,1603,1606,2A,2A
32100,1603,1648,2A,2A
32100,1603,1911,2A,2A
32100,1613,1628,2A,2A
32100,1617,1641,2A,2A
32100,1617,1916,2A,2A
32100,1625,1902,2A,2A
32100,1643,1922,2A,2A
32100,1907,1919,2A,2A
32100,1907,1922,2A,2A
32120,1604,1907,2A,2A
32120,1606,1916,2A,2A
32120,1613,1616,2A,2A
32120,1625,1911,2A,2A
32140,1609,1917,2A,2A
32140,1628,1916,2A,2A
32140,1902,1916,2A,2A
32160,1606,1625,2A,2A
32160,1617,1917,2A,2A
32160,1628,1902,2A,2A
32160,1628,1916,2A,2A
32160,1902,1916,2A,2A
32160,1917,1919,2A,2A
32180,1609,1919,2A,2A
32180,1617,1641,2A,2A
32180,1625,1648,2A,2A
32180,1625,1902,2A,2A
32180,1628,1902,2A,2A
32200,1604,1919,2A,2A
32200,1606,1648,2A,2A
32200,1613,1916,2A,2A
32200,1617,1641,2A,2A
32200,1625,1648,2A,2A
32200,1625,1902,2A,2A
32200,1641,1911,2A,2A
32220,1613,1628,2A,2A
32220,1617,1641,2A,2A
32220,1625,1902,2A,2A
32240,1606,1648,2A,2A
32240,1628,1902,2A,2A
32260,1617,1641,2A,2A
32260,1625,1902,2A,2A
32260,1911,1916,2A,2A
32280,1604,1628,2A,2A
32300,1604,1613,2A,2A
32300,1604,1628,2A,2A
32320,1617,1641,2A,2A
32360,1613,1628,2A,2A
32360,1617,1911,2A,2A
32380,1617,1911,2A,2A
32500,1625,1628,2A,2A
32520,1625,1628,2A,2A
32540,1625,1628,2A,2A
32640,1625,1902,2A,2A
32760,1603,1922,2A,2A
32760,1613,1628,2A,2A
32800,1603,1922,2A,2A
32820,1609,1917,2A,2A
32880,1617,1641,2A,2A
32880,1911,1916,2A,2A
32900,1606,1616,2A,2A
32900,1617,1641,2A,2A
32900,1617,1919,2A,2A
32900,1625,1902,2A,2A
32920,1613,1907,2A,2A
32920,1913,1922,2A,2A
32960,1625,1902,2A,2A
32980,1617,1902,2A,2A
32980,1617,1911,2A,2A
32980,1625,1911,2A,2A
33000,1617,1628,2A,2A
33020,1604,1617,2A,2A
33140,1617,1641,2A,2A
33160,1603,1643,2A,2A
33180,1603,1643,2A,2A
33180,1911,1919,2A,2A
33180,1913,1922,2A,2A
33220,1603,1643,2A,2A
33220,1613,1628,2A,2A
33240,1613,1628,2A,2A
33260,1603,1922,2A,2A
33260,1643,1648,2A,2A
33280,1604,1617,2A,2A
33280,1613,1628,2A,2A
33280,1625,1902,2A,2A
33300,1613,1628,2A,2A
33300,1613,1907,2A,2A
33320,1613,1628,2A,2A
33320,1613,1907,2A,2A
33340,1613,1628,2A,2A
33360,1613,1628,2A,2A
33380,1603,1643,2A,2A
33380,1613,1628,2A,2A
33380,1643,1648,2A,2A
33400,1613,1628,2A,2A
33400,1617,1641,2A,2A
33420,1613,1628,2A,2A
33440,1613,1628,2A,2A
33460,1613,1628,2A,2A
33460,1613,1907,2A,2A
33460,1617,1641,2A,2A
33460,1617,1919,2A,2A
33480,1604,1628,2A,2A
33480,1606,1616,2A,2A
33500,1613,1628,2A,2A
33500,1628,1902,2A,2A
33520,1603,1643,2A,2A
33520,1606,1616,2A,2A
33540,1603,1643,2A,2A
33540,1625,1902,2A,2A
33560,1603,1643,2A,2A
33560,1616,1648,2A,2A
33560,1625,1902,2A,2A
33580,1625,1902,2A,2A
33600,1606,1616,2A,2A
33640,1613,1907,2A,2A
33660,1613,1907,2A,2A
33680,1613,1628,2A,2A
33680,1613,1907,2A,2A
